Monitor18,ch31,32372,M,Day,0.504475309
Monitor18,ch32,32372,M,Day,0.482716049
Monitor18,ch15,32372,M,Day,0.530246914
Monitor18,ch13,32372,M,Day,0.591820988
Monitor18,ch19,32372,M,Day,0.63287037
Monitor18,ch24,32372,M,Day,0.445679012
Monitor18,ch8,32372,M,Day,0.567438272
Monitor18,ch29,32372,M,Day,0.413117284
Monitor18,ch30,32372,M,Day,0.407253086
Monitor18,ch4,32372,M,Day,0.649537037
Monitor18,ch20,32372,M,Day,0.634722222
Monitor18,ch27,32372,M,Day,0.600925926
Monitor18,ch21,32372,M,Day,0.54845679
Monitor18,ch12,32372,M,Day,0.580709877
Monitor18,ch28,32372,M,Day,0.595987654
Monitor18,ch14,32372,M,Day,0.457716049
Monitor18,ch23,32372,M,Day,0.486728395
Monitor18,ch7,32372,M,Day,0.531018519
Monitor18,ch22,32372,M,Day,0.532098765
Monitor18,ch6,32372,M,Day,0.667438272
Monitor18,ch5,32372,M,Day,0.572222222
Monitor18,ch30,32372,M,Night,0.886504015
Monitor18,ch13,32372,M,Night,0.900247066
Monitor18,ch4,32372,M,Night,0.964175417
Monitor18,ch31,32372,M,Night,0.894070414
Monitor18,ch29,32372,M,Night,0.886195182
Monitor18,ch28,32372,M,Night,0.938079061
Monitor18,ch27,32372,M,Night,0.923718345
Monitor18,ch8,32372,M,Night,0.92726992
Monitor18,ch6,32372,M,Night,0.929740581
Monitor18,ch5,32372,M,Night,0.91306362
Monitor18,ch21,32372,M,Night,0.938387894
Monitor18,ch20,32372,M,Night,0.891754169
Monitor18,ch19,32372,M,Night,0.920012353
Monitor18,ch12,32372,M,Night,0.91136504
Monitor18,ch22,32372,M,Night,0.944101297
Monitor18,ch14,32372,M,Night,0.885423101
Monitor18,ch23,32372,M,Night,0.862106238
Monitor18,ch15,32372,M,Night,0.871680049
Monitor18,ch24,32372,M,Night,0.925262508
Monitor18,ch7,32372,M,Night,0.913372452
Monitor18,ch32,32372,M,Night,0.902717727
Monitor8,ch12,34351,M,Day,0.578549383
Monitor8,ch16,34351,M,Day,0.681018519
Monitor8,ch22,34351,M,Day,0.64382716
Monitor8,ch24,34351,M,Day,0.550308642
Monitor8,ch9,34351,M,Day,0.468055556
Monitor8,ch1,34351,M,Day,0.600617284
Monitor8,ch28,34351,M,Day,0.692901235
Monitor8,ch23,34351,M,Day,0.611111111
Monitor8,ch11,34351,M,Day,0.50617284
Monitor8,ch21,34351,M,Day,0.688888889
Monitor8,ch14,34351,M,Day,0.575308642
Monitor8,ch7,34351,M,Day,0.715123457
Monitor8,ch26,34351,M,Day,0.563888889
Monitor8,ch29,34351,M,Day,0.532407407
Monitor8,ch20,34351,M,Day,0.561419753
Monitor8,ch10,34351,M,Day,0.689660494
Monitor8,ch2,34351,M,Day,0.549382716
Monitor8,ch30,34351,M,Day,0.722993827
Monitor8,ch4,34351,M,Day,0.652777778
Monitor8,ch18,34351,M,Day,0.685185185
Monitor8,ch27,34351,M,Day,0.563117284
Monitor8,ch31,34351,M,Day,0.643055556
Monitor8,ch3,34351,M,Day,0.600462963
Monitor8,ch8,34351,M,Day,0.647376543
Monitor8,ch5,34351,M,Day,0.591358025
Monitor8,ch25,34351,M,Day,0.552932099
Monitor8,ch6,34351,M,Day,0.563734568
Monitor8,ch19,34351,M,Day,0.871759259
Monitor8,ch17,34351,M,Day,0.568055556
Monitor8,ch15,34351,M,Day,0.69537037
Monitor8,ch13,34351,M,Day,0.714660494
Monitor8,ch20,34351,M,Night,0.944101297
Monitor8,ch29,34351,M,Night,0.943020383
Monitor8,ch2,34351,M,Night,0.960315009
Monitor8,ch12,34351,M,Night,0.965873996
Monitor8,ch26,34351,M,Night,0.918777023
Monitor8,ch10,34351,M,Night,0.976374305
Monitor8,ch24,34351,M,Night,0.950741198
Monitor8,ch19,34351,M,Night,0.98996294
Monitor8,ch3,34351,M,Night,0.949197035
Monitor8,ch5,34351,M,Night,0.94857937
Monitor8,ch9,34351,M,Night,0.878937616
Monitor8,ch7,34351,M,Night,0.960932674
Monitor8,ch28,34351,M,Night,0.898085238
Monitor8,ch31,34351,M,Night,0.943329216
Monitor8,ch8,34351,M,Night,0.95274861
Monitor8,ch17,34351,M,Night,0.89592341
Monitor8,ch4,34351,M,Night,0.898239654
Monitor8,ch11,34351,M,Night,0.901019148
Monitor8,ch6,34351,M,Night,0.973285979
Monitor8,ch18,34351,M,Night,0.951050031
Monitor8,ch14,34351,M,Night,0.899783817
Monitor8,ch13,34351,M,Night,0.979771464
Monitor8,ch16,34351,M,Night,0.988109944
Monitor8,ch27,34351,M,Night,0.89592341
Monitor8,ch21,34351,M,Night,0.915843113
Monitor8,ch15,34351,M,Night,0.91553428
Monitor8,ch23,34351,M,Night,0.881871526
Monitor8,ch30,34351,M,Night,0.939932057
Monitor8,ch22,34351,M,Night,0.965410747
Monitor8,ch1,34351,M,Night,0.947189623
Monitor8,ch25,34351,M,Night,0.90843113
Monitor72,ch15,34351,F,Day,0.551697531
Monitor72,ch32,34351,F,Day,0.48287037
Monitor72,ch27,34351,F,Day,0.362962963
Monitor72,ch30,34351,F,Day,0.344907407
Monitor72,ch19,34351,F,Day,0.349074074
Monitor72,ch20,34351,F,Day,0.341666667
Monitor72,ch22,34351,F,Day,0.302469136
Monitor72,ch11,34351,F,Day,0.563580247
Monitor72,ch29,34351,F,Day,0.533179012
Monitor72,ch18,34351,F,Day,0.477006173
Monitor72,ch2,34351,F,Day,0.438271605
Monitor72,ch23,34351,F,Day,0.515895062
Monitor72,ch8,34351,F,Day,0.514506173
Monitor72,ch14,34351,F,Day,0.610648148
Monitor72,ch21,34351,F,Day,0.567438272
Monitor72,ch31,34351,F,Day,0.332253086
Monitor72,ch10,34351,F,Day,0.537962963
Monitor72,ch24,34351,F,Day,0.549382716
Monitor72,ch17,34351,F,Day,0.51095679
Monitor72,ch6,34351,F,Day,0.42191358
Monitor72,ch28,34351,F,Day,0.368981481
Monitor72,ch13,34351,F,Day,0.560185185
Monitor72,ch25,34351,F,Day,0.399845679
Monitor72,ch3,34351,F,Day,0.523148148
Monitor72,ch16,34351,F,Day,0.397376543
Monitor72,ch12,34351,F,Day,0.569444444
Monitor72,ch4,34351,F,Day,0.553549383
Monitor72,ch5,34351,F,Day,0.251388889
Monitor72,ch26,34351,F,Day,0.519753086
Monitor72,ch1,34351,F,Day,0.362037037
Monitor72,ch7,34351,F,Day,0.534104938
Monitor72,ch9,34351,F,Day,0.262191358
Monitor72,ch11,34351,F,Night,0.760345893
Monitor72,ch15,34351,F,Night,0.772081532
Monitor72,ch6,34351,F,Night,0.782581841
Monitor72,ch13,34351,F,Night,0.857473749
Monitor72,ch19,34351,F,Night,0.850061767
Monitor72,ch23,34351,F,Night,0.960469426
Monitor72,ch25,34351,F,Night,0.77424336
Monitor72,ch8,34351,F,Night,0.882643607
Monitor72,ch24,34351,F,Night,0.909975293
Monitor72,ch5,34351,F,Night,0.843885114
Monitor72,ch9,34351,F,Night,0.705219271
Monitor72,ch10,34351,F,Night,0.865348981
Monitor72,ch21,34351,F,Night,0.935917233
Monitor72,ch12,34351,F,Night,0.894842495
Monitor72,ch32,34351,F,Night,0.93854231
Monitor72,ch14,34351,F,Night,0.912445954
Monitor72,ch17,34351,F,Night,0.76590488
Monitor72,ch29,34351,F,Night,0.930975911
Monitor72,ch27,34351,F,Night,0.886504015
Monitor72,ch7,34351,F,Night,0.915071032
Monitor72,ch22,34351,F,Night,0.864422483
Monitor72,ch31,34351,F,Night,0.858554663
Monitor72,ch3,34351,F,Night,0.79431748
Monitor72,ch4,34351,F,Night,0.818406424
Monitor72,ch16,34351,F,Night,0.682828907
Monitor72,ch28,34351,F,Night,0.860716492
Monitor72,ch30,34351,F,Night,0.794780729
Monitor72,ch2,34351,F,Night,0.92016677
Monitor72,ch1,34351,F,Night,0.845583694
Monitor72,ch18,34351,F,Night,0.773625695
Monitor72,ch26,34351,F,Night,0.866275479
Monitor72,ch20,34351,F,Night,0.848208771
Monitor20,ch4,35211,F,Day,0.184722222
Monitor21,ch16,35211,M,Day,0.477777778
Monitor20,ch24,35211,F,Day,0.392592593
Monitor20,ch2,35211,F,Day,0.364660494
Monitor20,ch3,35211,F,Day,0.329475309
Monitor21,ch30,35211,M,Day,0.513117284
Monitor20,ch1,35211,F,Day,0.321759259
Monitor21,ch22,35211,M,Day,0.389351852
Monitor20,ch28,35211,F,Day,0.447376543
Monitor21,ch15,35211,M,Day,0.461574074
Monitor21,ch5,35211,M,Day,0.466203704
Monitor21,ch29,35211,M,Day,0.5875
Monitor21,ch18,35211,M,Day,0.459567901
Monitor20,ch11,35211,F,Day,0.262037037
Monitor20,ch21,35211,F,Day,0.227006173
Monitor21,ch8,35211,M,Day,0.332716049
Monitor20,ch16,35211,F,Day,0.362191358
Monitor20,ch9,35211,F,Day,0.216975309
Monitor20,ch10,35211,F,Day,0.378858025
Monitor21,ch10,35211,M,Day,0.570524691
Monitor20,ch31,35211,F,Day,0.240895062
Monitor20,ch32,35211,F,Day,0.156481481
Monitor21,ch17,35211,M,Day,0.355555556
Monitor21,ch20,35211,M,Day,0.443209877
Monitor20,ch12,35211,F,Day,0.273148148
Monitor21,ch26,35211,M,Day,0.408796296
Monitor20,ch19,35211,F,Day,0.48132716
Monitor20,ch15,35211,F,Day,0.289814815
Monitor20,ch23,35211,F,Day,0.32345679
Monitor21,ch7,35211,M,Day,0.42808642
Monitor21,ch12,35211,M,Day,0.504938272
Monitor21,ch14,35211,M,Day,0.460648148
Monitor20,ch7,35211,F,Day,0.277932099
Monitor20,ch26,35211,F,Day,0.146450617
Monitor21,ch21,35211,M,Day,0.522685185
Monitor20,ch20,35211,F,Day,0.164351852
Monitor21,ch23,35211,M,Day,0.466049383
Monitor20,ch8,35211,F,Day,0.373611111
Monitor20,ch25,35211,F,Day,0.292901235
Monitor21,ch6,35211,M,Day,0.502932099
Monitor21,ch19,35211,M,Day,0.475771605
Monitor21,ch24,35211,M,Day,0.441049383
Monitor20,ch5,35211,F,Day,0.275462963
Monitor21,ch32,35211,M,Day,0.486882716
Monitor21,ch11,35211,M,Day,0.479475309
Monitor21,ch4,35211,M,Day,0.551851852
Monitor21,ch1,35211,M,Day,0.60941358
Monitor21,ch2,35211,M,Day,0.482253086
Monitor20,ch6,35211,F,Day,0.276851852
Monitor20,ch18,35211,F,Day,0.347222222
Monitor20,ch14,35211,F,Day,0.391666667
Monitor21,ch28,35211,M,Day,0.459722222
Monitor21,ch13,35211,M,Day,0.374537037
Monitor21,ch3,35211,M,Day,0.29367284
Monitor21,ch27,35211,M,Day,0.537654321
Monitor21,ch31,35211,M,Day,0.641358025
Monitor20,ch29,35211,F,Day,0.202160494
Monitor20,ch22,35211,F,Day,0.424537037
Monitor21,ch25,35211,M,Day,0.412345679
Monitor20,ch13,35211,F,Day,0.243209877
Monitor20,ch30,35211,F,Day,0.30462963
Monitor20,ch27,35211,F,Day,0.324845679
Monitor21,ch9,35211,M,Day,0.587037037
Monitor20,ch2,35211,F,Night,0.935299568
Monitor21,ch5,35211,M,Night,0.918931439
Monitor21,ch8,35211,M,Night,0.828289067
Monitor20,ch18,35211,F,Night,0.905497221
Monitor20,ch10,35211,F,Night,0.851914762
Monitor21,ch14,35211,M,Night,0.908585547
Monitor21,ch17,35211,M,Night,0.762198888
Monitor21,ch12,35211,M,Night,0.888511427
Monitor21,ch27,35211,M,Night,0.895305744
Monitor20,ch16,35211,F,Night,0.797096973
Monitor20,ch19,35211,F,Night,0.949351452
Monitor21,ch7,35211,M,Night,0.722513897
Monitor21,ch19,35211,M,Night,0.891908586
Monitor21,ch32,35211,M,Night,0.867356393
Monitor21,ch24,35211,M,Night,0.88295244
Monitor21,ch6,35211,M,Night,0.905960469
Monitor21,ch25,35211,M,Night,0.841877702
Monitor20,ch4,35211,F,Night,0.851297097
Monitor21,ch9,35211,M,Night,0.867201977
Monitor20,ch14,35211,F,Night,0.824583076
Monitor21,ch30,35211,M,Night,0.960469426
Monitor21,ch10,35211,M,Night,0.91012971
Monitor21,ch20,35211,M,Night,0.899474985
Monitor21,ch15,35211,M,Night,0.914762199
Monitor21,ch29,35211,M,Night,0.889283508
Monitor20,ch1,35211,F,Night,0.887276096
Monitor20,ch28,35211,F,Night,0.869054972
Monitor20,ch15,35211,F,Night,0.893607165
Monitor20,ch9,35211,F,Night,0.855003088
Monitor21,ch22,35211,M,Night,0.867974058
Monitor20,ch8,35211,F,Night,0.891445337
Monitor20,ch29,35211,F,Night,0.831377393
Monitor21,ch4,35211,M,Night,0.816862261
Monitor20,ch22,35211,F,Night,0.892217418
Monitor21,ch3,35211,M,Night,0.877702285
Monitor21,ch31,35211,M,Night,0.886349599
Monitor20,ch20,35211,F,Night,0.781037678
Monitor20,ch11,35211,F,Night,0.935145151
Monitor21,ch21,35211,M,Night,0.866121062
Monitor20,ch21,35211,F,Night,0.723749228
Monitor21,ch2,35211,M,Night,0.839252625
Monitor21,ch16,35211,M,Night,0.820877085
Monitor20,ch7,35211,F,Night,0.956300185
Monitor20,ch3,35211,F,Night,0.886195182
Monitor20,ch5,35211,F,Night,0.830142063
Monitor21,ch26,35211,M,Night,0.820413836
Monitor20,ch27,35211,F,Night,0.888048178
Monitor20,ch12,35211,F,Night,0.911673873
Monitor20,ch31,35211,F,Night,0.88295244
Monitor20,ch6,35211,F,Night,0.898857319
Monitor21,ch23,35211,M,Night,0.864422483
Monitor21,ch13,35211,M,Night,0.843421865
Monitor20,ch24,35211,F,Night,0.844811612
Monitor20,ch26,35211,F,Night,0.80852378
Monitor20,ch13,35211,F,Night,0.789530574
Monitor20,ch23,35211,F,Night,0.743668931
Monitor21,ch18,35211,M,Night,0.898239654
Monitor21,ch28,35211,M,Night,0.955836936
Monitor20,ch32,35211,F,Night,0.822266831
Monitor20,ch30,35211,F,Night,0.850679432
Monitor20,ch25,35211,F,Night,0.799104385
Monitor21,ch1,35211,M,Night,0.916924027
Monitor21,ch11,35211,M,Night,0.912445954
Monitor17,ch22,35447,M,Day,0.111574074
Monitor17,ch26,35447,M,Day,0.347839506
Monitor17,ch19,35447,M,Day,0.184876543
Monitor17,ch17,35447,M,Day,0.095524691
Monitor17,ch18,35447,M,Day,0.936111111
Monitor17,ch30,35447,M,Day,0.229166667
Monitor17,ch32,35447,M,Day,0.016975309
Monitor17,ch3,35447,M,Day,0.035339506
Monitor17,ch24,35447,M,Day,0.024228395
Monitor17,ch9,35447,M,Day,0.112037037
Monitor17,ch10,35447,M,Day,0.030246914
Monitor17,ch12,35447,M,Day,0.024074074
Monitor17,ch27,35447,M,Day,0.10617284
Monitor17,ch31,35447,M,Day,0.305555556
Monitor17,ch28,35447,M,Day,0.236728395
Monitor17,ch25,35447,M,Day,0.136419753
Monitor17,ch16,35447,M,Day,0.220987654
Monitor17,ch23,35447,M,Day,0.108333333
Monitor17,ch20,35447,M,Day,0.16712963
Monitor17,ch2,35447,M,Day,0.199382716
Monitor17,ch6,35447,M,Day,0.067746914
Monitor17,ch13,35447,M,Day,0.128395062
Monitor17,ch11,35447,M,Day,0.252314815
Monitor17,ch12,35447,M,Night,0.358863496
Monitor17,ch20,35447,M,Night,0.4071958
Monitor17,ch30,35447,M,Night,0.590024707
Monitor17,ch9,35447,M,Night,0.506639901
Monitor17,ch22,35447,M,Night,0.50416924
Monitor17,ch2,35447,M,Night,0.587245213
Monitor17,ch24,35447,M,Night,0.652408894
Monitor17,ch26,35447,M,Night,0.599752934
Monitor17,ch32,35447,M,Night,0.08863496
Monitor17,ch6,35447,M,Night,0.553582458
Monitor17,ch10,35447,M,Night,0.382025942
Monitor17,ch19,35447,M,Night,0.401173564
Monitor17,ch27,35447,M,Night,0.239499691
Monitor17,ch23,35447,M,Night,0.45861643
Monitor17,ch3,35447,M,Night,0.657659049
Monitor17,ch28,35447,M,Night,0.328752316
Monitor17,ch16,35447,M,Night,0.535206918
Monitor17,ch18,35447,M,Night,0.917387276
Monitor17,ch31,35447,M,Night,0.805898703
Monitor17,ch13,35447,M,Night,0.329678814
Monitor17,ch25,35447,M,Night,0.365503397
Monitor17,ch17,35447,M,Night,0.56856084
Monitor17,ch11,35447,M,Night,0.262507721
Monitor62,ch12,35447,F,Day,0.388271605
Monitor62,ch16,35447,F,Day,0.056944444
Monitor62,ch22,35447,F,Day,0.250617284
Monitor62,ch24,35447,F,Day,0.052160494
Monitor62,ch9,35447,F,Day,0.17808642
Monitor62,ch32,35447,F,Day,0.163271605
Monitor62,ch1,35447,F,Day,0.139351852
Monitor62,ch28,35447,F,Day,0.291820988
Monitor62,ch23,35447,F,Day,0.231481481
Monitor62,ch11,35447,F,Day,0.31558642
Monitor62,ch21,35447,F,Day,0.244135802
Monitor62,ch14,35447,F,Day,0.316820988
Monitor62,ch7,35447,F,Day,0.027932099
Monitor62,ch26,35447,F,Day,0.324537037
Monitor62,ch29,35447,F,Day,0.348148148
Monitor62,ch20,35447,F,Day,0.621759259
Monitor62,ch10,35447,F,Day,0.319290123
Monitor62,ch2,35447,F,Day,0.234104938
Monitor62,ch30,35447,F,Day,0.139506173
Monitor62,ch4,35447,F,Day,0.006790123
Monitor62,ch18,35447,F,Day,0.413580247
Monitor62,ch27,35447,F,Day,0.10787037
Monitor62,ch31,35447,F,Day,0.132716049
Monitor62,ch3,35447,F,Day,0.230401235
Monitor62,ch8,35447,F,Day,0.233179012
Monitor62,ch5,35447,F,Day,0.121759259
Monitor62,ch25,35447,F,Day,0.23117284
Monitor62,ch6,35447,F,Day,0.02962963
Monitor62,ch19,35447,F,Day,0.152006173
Monitor62,ch17,35447,F,Day,0.191512346
Monitor62,ch13,35447,F,Day,0.287191358
Monitor62,ch20,35447,F,Night,0.597282273
Monitor62,ch29,35447,F,Night,0.256331069
Monitor62,ch2,35447,F,Night,0.329987647
Monitor62,ch12,35447,F,Night,0.442557134
Monitor62,ch26,35447,F,Night,0.32566399
Monitor62,ch10,35447,F,Night,0.602532427
Monitor62,ch24,35447,F,Night,0.498301421
Monitor62,ch19,35447,F,Night,0.557442866
Monitor62,ch3,35447,F,Night,0.753860408
Monitor62,ch5,35447,F,Night,0.089561458
Monitor62,ch9,35447,F,Night,0.563619518
Monitor62,ch7,35447,F,Night,0.220506485
Monitor62,ch28,35447,F,Night,0.708307597
Monitor62,ch31,35447,F,Night,0.130327363
Monitor62,ch8,35447,F,Night,0.534126004
Monitor62,ch17,35447,F,Night,0.411982705
Monitor62,ch4,35447,F,Night,0.009419395
Monitor62,ch11,35447,F,Night,0.458925263
Monitor62,ch6,35447,F,Night,0.051266214
Monitor62,ch18,35447,F,Night,0.165997529
Monitor62,ch14,35447,F,Night,0.503705991
Monitor62,ch13,35447,F,Night,0.73162446
Monitor62,ch16,35447,F,Night,0.169703521
Monitor62,ch27,35447,F,Night,0.032427424
Monitor62,ch21,35447,F,Night,0.535361334
Monitor62,ch32,35447,F,Night,0.405806053
Monitor62,ch23,35447,F,Night,0.401482397
Monitor62,ch30,35447,F,Night,0.226683138
Monitor62,ch22,35447,F,Night,0.46571958
Monitor62,ch1,35447,F,Night,0.011581223
Monitor62,ch25,35447,F,Night,0.592495368
Monitor7,ch17,36786,M,Day,0.715123457
Monitor1,ch31,36786,F,Day,0.487962963
Monitor7,ch3,36786,M,Day,0.73595679
Monitor1,ch32,36786,F,Day,0.014660494
Monitor7,ch21,36786,M,Day,0.779012346
Monitor1,ch15,36786,F,Day,0.259104938
Monitor7,ch27,36786,M,Day,0.572993827
Monitor7,ch18,36786,M,Day,0.782561728
Monitor1,ch13,36786,F,Day,0.015895062
Monitor1,ch19,36786,F,Day,0.601388889
Monitor1,ch25,36786,F,Day,0.398302469
Monitor7,ch4,36786,M,Day,0.840740741
Monitor1,ch24,36786,F,Day,0.401851852
Monitor7,ch32,36786,M,Day,0.765740741
Monitor7,ch25,36786,M,Day,0.668209877
Monitor1,ch8,36786,F,Day,0.489969136
Monitor7,ch28,36786,M,Day,0.441358025
Monitor1,ch29,36786,F,Day,0.273919753
Monitor1,ch30,36786,F,Day,0.03904321
Monitor7,ch31,36786,M,Day,0.632098765
Monitor1,ch4,36786,F,Day,0.055555556
Monitor7,ch1,36786,M,Day,0.597685185
Monitor1,ch20,36786,F,Day,0.234876543
Monitor1,ch16,36786,F,Day,0.010802469
Monitor7,ch15,36786,M,Day,0.797067901
Monitor1,ch3,36786,F,Day,0.372839506
Monitor7,ch8,36786,M,Day,0.415277778
Monitor7,ch30,36786,M,Day,0.723765432
Monitor1,ch1,36786,F,Day,0.134259259
Monitor1,ch27,36786,F,Day,0.005092593
Monitor1,ch21,36786,F,Day,0.525771605
Monitor1,ch12,36786,F,Day,0.012654321
Monitor1,ch28,36786,F,Day,0.117746914
Monitor7,ch29,36786,M,Day,0.736882716
Monitor7,ch19,36786,M,Day,0.682561728
Monitor1,ch17,36786,F,Day,0.000925926
Monitor7,ch6,36786,M,Day,0.815895062
Monitor7,ch10,36786,M,Day,0.763425926
Monitor7,ch22,36786,M,Day,0.748919753
Monitor7,ch5,36786,M,Day,0.641975309
Monitor1,ch14,36786,F,Day,0.280401235
Monitor7,ch24,36786,M,Day,0.819290123
Monitor1,ch11,36786,F,Day,0.391820988
Monitor7,ch26,36786,M,Day,0.760648148
Monitor7,ch2,36786,M,Day,0.744753086
Monitor1,ch23,36786,F,Day,0.250154321
Monitor1,ch7,36786,F,Day,0.175925926
Monitor1,ch18,36786,F,Day,0.108950617
Monitor7,ch16,36786,M,Day,0.687037037
Monitor1,ch10,36786,F,Day,0.71882716
Monitor1,ch22,36786,F,Day,0.103703704
Monitor1,ch6,36786,F,Day,0.48904321
Monitor1,ch9,36786,F,Day,0.297222222
Monitor1,ch5,36786,F,Day,0.010648148
Monitor7,ch14,36786,M,Day,0.673919753
Monitor1,ch26,36786,F,Day,0.358179012
Monitor7,ch20,36786,M,Day,0.696141975
Monitor7,ch12,36786,M,Day,0.606018519
Monitor7,ch19,36786,M,Night,0.8570105
Monitor1,ch30,36786,F,Night,0.625231624
Monitor7,ch2,36786,M,Night,0.79138357
Monitor1,ch1,36786,F,Night,0.194718962
Monitor1,ch13,36786,F,Night,0.544163064
Monitor1,ch4,36786,F,Night,0.084620136
Monitor7,ch17,36786,M,Night,0.900864731
Monitor7,ch15,36786,M,Night,0.886040766
Monitor7,ch6,36786,M,Night,0.917387276
Monitor7,ch10,36786,M,Night,0.950123533
Monitor7,ch1,36786,M,Night,0.802192712
Monitor7,ch28,36786,M,Night,0.818252007
Monitor1,ch31,36786,F,Night,0.690549722
Monitor1,ch26,36786,F,Night,0.581995059
Monitor7,ch18,36786,M,Night,0.91136504
Monitor1,ch29,36786,F,Night,0.323810994
Monitor7,ch12,36786,M,Night,0.590642372
Monitor7,ch21,36786,M,Night,0.843421865
Monitor1,ch28,36786,F,Night,0.365194565
Monitor7,ch26,36786,M,Night,0.9071958
Monitor7,ch4,36786,M,Night,0.860716492
Monitor1,ch27,36786,F,Night,0.304663372
Monitor1,ch11,36786,F,Night,0.540765905
Monitor1,ch10,36786,F,Night,0.748919086
Monitor7,ch25,36786,M,Night,0.826590488
Monitor7,ch3,36786,M,Night,0.892063002
Monitor1,ch8,36786,F,Night,0.382334775
Monitor1,ch6,36786,F,Night,0.077825818
Monitor7,ch27,36786,M,Night,0.724521309
Monitor1,ch5,36786,F,Night,0.362106238
Monitor1,ch25,36786,F,Night,0.714175417
Monitor7,ch29,36786,M,Night,0.787677579
Monitor1,ch3,36786,F,Night,0.576590488
Monitor7,ch14,36786,M,Night,0.844039531
Monitor1,ch21,36786,F,Night,0.460006177
Monitor7,ch20,36786,M,Night,0.787831995
Monitor7,ch22,36786,M,Night,0.867510809
Monitor1,ch20,36786,F,Night,0.539067326
Monitor1,ch19,36786,F,Night,0.543390982
Monitor7,ch5,36786,M,Night,0.889901174
Monitor1,ch12,36786,F,Night,0.063773935
Monitor1,ch22,36786,F,Night,0.470197653
Monitor1,ch14,36786,F,Night,0.214793082
Monitor7,ch32,36786,M,Night,0.845120445
Monitor7,ch16,36786,M,Night,0.808987029
Monitor1,ch23,36786,F,Night,0.047405806
Monitor1,ch17,36786,F,Night,0.042773317
Monitor1,ch15,36786,F,Night,0.491043854
Monitor1,ch24,36786,F,Night,0.441939469
Monitor1,ch7,36786,F,Night,0.57273008
Monitor1,ch32,36786,F,Night,0.386349599
Monitor7,ch30,36786,M,Night,0.853458925
Monitor1,ch18,36786,F,Night,0.666151946
Monitor7,ch8,36786,M,Night,0.545089561
Monitor1,ch9,36786,F,Night,0.699505868
Monitor7,ch24,36786,M,Night,0.931747993
Monitor7,ch31,36786,M,Night,0.768684373
Monitor1,ch16,36786,F,Night,0.230389129
Monitor9,ch15,60017,M,Day,0.623148148
